id,label,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,veil-type,ring-number,ring-type,spore-print-color,population,habitat,cap-color-rate,gill-color-rate,veil-color-rate,stalk-color-above-ring-rate,stalk-color-below-ring-rate
3194,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6.0,2.0,1.0,1.0,1.0
3195,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3.0,5.0,1.0,1.0,1.0
3196,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,2.0,1.0,4.0,6.0
3197,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,2.0,6.0
3198,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,10.0,5.0,1.0,1.0,1.0
3199,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,3.0,4.0,1.0,1.0,1.0
3200,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,3.0,4.0,1.0,1.0,1.0
3201,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,s,u,7.0,4.0,1.0,1.0,1.0
3202,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
3203,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,8.0,1.0,6.0,3.0
3204,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,1.0,1.0
3205,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,5.0,1.0,1.0,3.0
3206,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,4.0,7.0,1.0,1.0,1.0
3207,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,4.0,1.0,2.0,5.0
3208,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
3209,p,c,y,t,n,f,w,n,e,b,s,s,p,o,p,w,c,l,3.0,5.0,1.0,1.0,1.0
3210,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,3.0,4.0,1.0,1.0,1.0
3211,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,4.0,5.0,1.0,1.0,1.0
3212,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,5.0,9.0,1.0,1.0,5.0
3213,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,4.0,5.0,1.0,1.0,1.0
3214,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
3215,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,8.0,1.0,6.0,1.0
3216,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,3.0,7.0,1.0,1.0,1.0
3217,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,4.0,5.0
3218,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
3219,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,2.0,1.0,2.0,7.0
3220,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
3221,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,4.0,7.0,1.0,1.0,1.0
3222,p,x,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
3223,e,k,f,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3224,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3.0,4.0,1.0,1.0,1.0
3225,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,5.0,5.0
3226,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,8.0,1.0,1.0,3.0
3227,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,7.0,12.0,1.0,1.0,1.0
3228,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,7.0,1.0,4.0,6.0
3229,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,10.0,7.0,1.0,1.0,1.0
3230,p,x,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,1.0
3231,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
3232,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,7.0,4.0,1.0,1.0,1.0
3233,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,2.0,1.0,5.0,7.0
3234,p,x,y,f,f,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
3235,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,1.0,3.0
3236,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,1.0
3237,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,5.0,1.0,1.0,3.0
3238,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,5.0,1.0,1.0,1.0
3239,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,1.0,3.0
3240,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,g,3.0,5.0,1.0,1.0,1.0
3241,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,8.0,1.0,1.0,1.0
3242,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,2.0,1.0,5.0,5.0
3243,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,2.0,1.0,5.0,7.0
3244,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,2.0,1.0,5.0,7.0
3245,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,5.0,1.0,1.0,1.0
3246,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,3.0,4.0,1.0,1.0,1.0
3247,e,k,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3248,e,k,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3249,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6.0,12.0,1.0,1.0,1.0
3250,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,1.0
3251,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,u,7.0,7.0,1.0,1.0,1.0
3252,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,10.0,4.0,1.0,1.0,1.0
3253,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,7.0,5.0,1.0,1.0,1.0
3254,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,8.0,4.0,1.0,1.0,1.0
3255,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
3256,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,3.0,4.0,1.0,1.0,1.0
3257,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,5.0,1.0,6.0,1.0
3258,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,8.0,1.0,1.0,3.0
3259,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
3260,p,x,y,f,f,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
3261,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,3.0,4.0,1.0,1.0,1.0
3262,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,4.0,1.0,2.0,7.0
3263,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,1.0,1.0
3264,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,8.0,1.0,6.0,1.0
3265,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,3.0,5.0,1.0,1.0,1.0
3266,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,4.0,5.0
3267,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,7.0,2.0,1.0,1.0,1.0
3268,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,7.0,1.0,4.0,5.0
3269,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,g,4.0,4.0,1.0,1.0,1.0
3270,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,6.0,1.0
3271,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,1.0,3.0
3272,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3.0,12.0,1.0,1.0,1.0
3273,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,2.0,1.0,4.0,6.0
3274,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
3275,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,7.0,7.0,1.0,1.0,1.0
3276,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,7.0,7.0,1.0,1.0,1.0
3277,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
3278,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,6.0,2.0,1.0,1.0,1.0
3279,e,x,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3280,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
3281,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,3.0,5.0,1.0,1.0,1.0
3282,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
3283,e,f,y,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3284,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,1.0
3285,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,4.0,4.0,1.0,1.0,1.0
3286,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,5.0,9.0,1.0,1.0,5.0
3287,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,10.0,7.0,1.0,1.0,1.0
3288,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6.0,5.0,1.0,1.0,1.0
3289,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,6.0,1.0
3290,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,1.0,1.0
3291,p,x,y,f,f,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,5.0
3292,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,4.0,5.0,1.0,1.0,1.0
3293,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,4.0,1.0,2.0,6.0
3294,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,6.0,12.0,1.0,1.0,1.0
3295,p,x,y,f,s,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,2.0,5.0
3296,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
3297,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,8.0,1.0,6.0,1.0
3298,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,7.0,4.0,1.0,1.0,1.0
3299,e,x,y,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3300,e,x,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,3.0,5.0,1.0,1.0,1.0
3301,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,l,1.0,9.0,1.0,2.0,1.0
3302,e,f,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3303,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,1.0,5.0
3304,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
3305,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,8.0,1.0,6.0,1.0
3306,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3.0,12.0,1.0,1.0,1.0
3307,p,x,y,f,f,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
3308,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,2.0,1.0,5.0,7.0
3309,e,k,y,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3310,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,4.0,4.0,1.0,1.0,1.0
3311,p,f,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3.0,12.0,1.0,1.0,1.0
3312,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,4.0,7.0,1.0,5.0,5.0
3313,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,5.0,1.0,1.0,3.0
3314,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,2.0,4.0,1.0,2.0,5.0
3315,p,x,y,f,s,f,c,n,t,?,k,s,p,o,e,w,v,l,1.0,9.0,1.0,1.0,5.0
3316,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
3317,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,2.0,1.0,2.0,7.0
3318,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3.0,2.0,1.0,1.0,1.0
3319,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,7.0,4.0,1.0,1.0,1.0
3320,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,5.0,1.0,1.0,3.0
3321,e,x,f,f,n,f,w,n,e,b,s,f,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3322,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3.0,7.0,1.0,1.0,1.0
3323,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,8.0,1.0,6.0,1.0
3324,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,6.0,1.0
3325,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,8.0,1.0,6.0,3.0
3326,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,2.0,6.0
3327,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,4.0,7.0,1.0,1.0,1.0
3328,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,4.0,6.0
3329,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,8.0,1.0,1.0,3.0
3330,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,7.0,4.0,1.0,1.0,1.0
3331,e,x,y,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3332,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,2.0,1.0,2.0,7.0
3333,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,2.0,1.0,4.0,7.0
3334,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,7.0,12.0,1.0,1.0,1.0
3335,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
3336,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,4.0,7.0
3337,p,f,f,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,5.0,5.0
3338,p,f,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,3.0,2.0,1.0,1.0,1.0
3339,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,8.0,1.0,1.0,3.0
3340,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,2.0,1.0,5.0,7.0
3341,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,1.0,3.0
3342,p,f,y,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,2.0,5.0,1.0,1.0,7.0
3343,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,2.0,1.0,2.0,7.0
3344,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,2.0,1.0,2.0,6.0
3345,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
3346,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,5.0,1.0,6.0,3.0
3347,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3.0,5.0,1.0,1.0,1.0
3348,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,3.0,5.0,1.0,1.0,1.0
3349,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,7.0,1.0,2.0,5.0
3350,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,6.0,1.0
3351,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,4.0,1.0,5.0,7.0
3352,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,5.0,7.0
3353,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,5.0,1.0,6.0,3.0
3354,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,6.0,3.0
3355,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,2.0,7.0
3356,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,g,7.0,4.0,1.0,1.0,1.0
3357,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,4.0,2.0,1.0,2.0,5.0
3358,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,u,4.0,5.0,1.0,1.0,1.0
3359,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,g,3.0,4.0,1.0,1.0,1.0
3360,p,x,f,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,1.0,5.0,1.0,1.0,2.0
3361,p,f,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,g,7.0,7.0,1.0,1.0,1.0
3362,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,8.0,1.0,6.0,3.0
3363,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,2.0,1.0,2.0,7.0
3364,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,s,u,7.0,4.0,1.0,1.0,1.0
3365,e,k,f,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,1.0,5.0,1.0,1.0,7.0
3366,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,4.0,1.0,4.0,6.0
3367,e,k,y,f,n,f,w,n,e,b,f,f,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3368,p,x,f,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,4.0,4.0,1.0,2.0,5.0
3369,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
3370,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,1.0,1.0
3371,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,7.0,7.0,1.0,1.0,1.0
3372,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,d,4.0,7.0,1.0,4.0,7.0
3373,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,4.0,1.0,2.0,6.0
3374,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,d,5.0,9.0,1.0,2.0,5.0
3375,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,y,d,10.0,5.0,1.0,1.0,1.0
3376,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,4.0,1.0,5.0,6.0
3377,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,4.0,7.0,1.0,1.0,1.0
3378,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,g,3.0,5.0,1.0,1.0,1.0
3379,p,f,s,t,f,f,c,b,t,b,f,s,p,o,p,h,s,g,7.0,5.0,1.0,1.0,1.0
3380,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,5.0,1.0,6.0,3.0
3381,p,f,f,f,n,f,c,n,e,?,k,y,p,o,e,w,v,d,2.0,5.0,1.0,1.0,7.0
3382,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,8.0,5.0,1.0,1.0,1.0
3383,p,x,y,f,y,f,c,n,t,?,s,s,p,o,e,w,v,l,1.0,9.0,1.0,2.0,5.0
3384,e,x,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,5.0,1.0,1.0,1.0
3385,p,x,s,t,f,f,c,b,t,b,f,s,p,o,p,h,v,u,3.0,5.0,1.0,1.0,1.0
3386,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,2.0,6.0
3387,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,7.0,8.0,1.0,6.0,3.0
3388,e,k,f,f,n,f,w,n,e,b,s,s,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3389,p,x,s,t,f,f,c,b,t,b,s,f,p,o,p,h,v,u,4.0,4.0,1.0,1.0,1.0
3390,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,4.0,7.0,1.0,2.0,7.0
3391,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,l,5.0,9.0,1.0,2.0,1.0
3392,e,f,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,8.0,1.0,6.0,1.0
3393,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,1.0,1.0
3394,p,x,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,7.0,1.0,2.0,6.0
3395,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,d,1.0,9.0,1.0,1.0,1.0
3396,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,8.0,1.0,6.0,1.0
3397,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,g,2.0,7.0,1.0,2.0,5.0
3398,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,5.0
3399,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,1.0,5.0,1.0,6.0,3.0
3400,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,d,2.0,4.0,1.0,2.0,5.0
3401,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,p,2.0,4.0,1.0,5.0,5.0
3402,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,y,p,2.0,2.0,1.0,4.0,7.0
3403,e,f,f,f,n,f,w,n,e,b,f,s,p,o,e,w,v,l,9.0,5.0,1.0,1.0,7.0
3404,p,b,y,t,n,f,c,b,e,b,s,s,p,t,p,r,v,g,7.0,5.0,1.0,1.0,1.0
3405,e,k,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,5.0,1.0,6.0,1.0
3406,p,x,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,u,7.0,5.0,1.0,1.0,1.0
3407,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,4.0,5.0,1.0,1.0,1.0
3408,p,f,y,f,f,f,c,b,e,b,k,k,p,o,l,h,v,g,2.0,4.0,1.0,4.0,7.0
3409,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,u,4.0,4.0,1.0,1.0,1.0
3410,p,x,y,f,y,f,c,n,t,?,s,k,p,o,e,w,v,p,5.0,9.0,1.0,2.0,1.0
3411,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,v,u,3.0,4.0,1.0,1.0,1.0
3412,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,1.0,1.0
3413,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,g,7.0,7.0,1.0,1.0,1.0
3414,p,x,y,f,y,f,c,n,t,?,k,k,p,o,e,w,v,p,5.0,9.0,1.0,1.0,5.0
3415,e,f,y,f,n,f,c,n,e,?,s,f,p,o,f,h,v,d,3.0,6.0,1.0,1.0,1.0
3416,e,x,y,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,6.0,5.0,1.0,1.0,3.0
3417,p,x,s,t,f,f,c,b,t,b,s,s,p,o,p,h,v,u,7.0,4.0,1.0,1.0,1.0
3418,p,k,g,t,n,f,w,n,e,b,s,s,p,o,p,w,c,l,3.0,5.0,1.0,1.0,1.0
3419,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,4.0,4.0,1.0,1.0,1.0
3420,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,2.0,1.0
3421,e,k,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,5.0,1.0,1.0,1.0
3422,p,x,y,f,y,f,c,n,t,?,k,s,p,o,e,w,v,d,1.0,9.0,1.0,2.0,1.0
3423,p,x,y,f,s,f,c,n,t,?,s,s,p,o,e,w,v,p,1.0,9.0,1.0,1.0,1.0
3424,p,f,s,t,f,f,c,b,t,b,f,f,p,o,p,h,s,g,3.0,7.0,1.0,1.0,1.0
3425,e,f,s,t,n,f,c,b,e,?,s,s,p,t,e,w,c,w,5.0,8.0,1.0,1.0,3.0
3426,p,f,s,t,f,f,c,b,t,b,s,s,p,o,p,h,s,g,7.0,4.0,1.0,1.0,1.0
3427,p,b,s,t,n,f,c,b,e,b,s,s,p,t,p,r,v,m,3.0,12.0,1.0,1.0,1.0
